order_id,atm_id,order_date,order_type,amount,delivery_date,loading_date,cassette_1,cassette_2,cassette_3,cassette_4,cassette_5,ajustement_5,ajustement_10,ajustement_20,ajustement_50,ajustement_100,soldes_5,soldes_10,soldes_20,soldes_50,soldes_100,k7hs_5,k7hs_10,k7hs_20,k7hs_50,k7hs_100,volatilite_dmq,dmq_forte_decroissance,dmq_forte_croissance,annule,charge,evenement_en_cours,risque_atm_vide,year,month,day,weekday,weekday_name,is_weekend,week_number,is_holiday,is_eve_holiday,is_payday,days_since_last_order,last_order_amount,avg_reload_frequency,avg_order_amount,std_order_amount,order_count_last_30d,total_soldes,total_ajustement,total_k7hs,cassettes_actives,delivery_delay,loading_delay,day_of_year,quarter,is_month_start,is_month_middle,is_month_end,day_of_year_sin,day_of_year_cos,weekday_sin,weekday_cos,dmq_volatilite,dmq_trend_7j,dmq_trend_28j,dmq_debut_mois_ratio,dmq_5,dmq_10,dmq_20,dmq_50,dmq_100
52404,8253,2026-02-28,C,0.0,2026-03-03,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,1907,2146,1992,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,28,5,Samedi,True,9,False,False,True,1,57000.0,1.09,35000.0,36439.9,33,6045,0,2,0,3,4,59,1,False,False,True,0.8494504794814806,0.527668345562516,-0.9749279121818236,-0.2225209339563146,40133.69,6750.0,-1473.18,0.0,-0.0,71.71,93.14,115.11,-0.0
53811,8253,2026-03-02,C,0.0,2026-03-04,2026-03-05,0,0,0,0,0,0,0,0,0,0,0,1605,1361,1172,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,3,2,0,Lundi,False,10,False,False,False,2,0.0,1.1,34255.32,36401.43,31,4138,0,2,0,2,3,61,1,True,False,False,0.8670985522812081,0.4981366284784055,0.0,1.0,38181.2,-214.29,-1193.21,0.0,-0.0,71.71,93.14,115.11,-0.0
146,8254,2026-01-08,C,0.0,2026-01-10,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,1517,1453,729,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,8,3,Jeudi,False,2,False,False,False,0,0.0,0.0,0.0,0.0,0,3699,0,2,0,2,3,8,1,False,False,False,0.13718540405660057,0.9905453876091833,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2192,8254,2026-01-13,C,0.0,2026-01-15,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,1996,1884,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,1,13,1,Mardi,False,3,False,False,False,5,0.0,2.5,0.0,0.0,1,5504,0,0,0,2,3,13,1,False,True,False,0.22177215755648186,0.975098513039961,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3667,8254,2026-01-14,C,0.0,2026-01-16,2026-01-17,0,0,0,0,0,0,0,0,0,0,0,1964,1874,1618,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,14,2,Mercredi,False,3,False,False,False,1,0.0,2.0,0.0,0.0,2,5456,0,2,0,2,3,14,1,False,True,False,0.23851257519407648,0.9711394088771653,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5142,8254,2026-01-15,C,0.0,2026-01-17,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,1963,1872,1604,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,15,3,Jeudi,False,3,False,False,False,1,0.0,1.75,0.0,0.0,3,5439,0,2,0,2,3,15,1,False,True,False,0.2551824131233728,0.9668929289391521,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9565,8254,2026-01-20,C,0.0,2026-01-22,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,1715,1599,1370,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,20,1,Mardi,False,4,False,False,False,5,0.0,2.4,0.0,0.0,4,4684,0,2,0,2,3,20,1,False,True,False,0.3373010691361842,0.9413968285264122,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,-0.0,11.0,4.0,6.67,-0.0
11114,8254,2026-01-21,C,0.0,2026-01-23,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,1676,1569,1279,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,21,2,Mercredi,False,4,False,False,False,1,0.0,2.17,0.0,0.0,5,4524,0,2,0,2,3,21,1,False,False,False,0.3534446712740877,0.9354554315134164,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,-0.0,70.25,71.25,63.5,-0.0
15751,8254,2026-01-22,C,0.0,2026-01-26,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,1628,1534,1740,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,22,3,Jeudi,False,4,False,False,False,1,0.0,2.0,0.0,0.0,6,4902,0,2,0,4,5,22,1,False,False,False,0.3694836834473831,0.9292372181882051,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,-0.0,64.0,63.0,69.0,-0.0
12627,8254,2026-01-23,C,29000.0,2026-01-27,2026-01-28,0,300,300,400,0,0,0,0,0,0,0,1617,1526,1730,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,1,0.0,1.88,0.0,0.0,7,4873,0,2,3,4,5,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0,-0.0,61.33,58.33,57.5,-0.0
14189,8254,2026-01-23,C,0.0,2026-01-26,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,1617,1526,1730,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,0,29000.0,1.67,3625.0,10253.05,7,4873,0,2,0,3,4,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,10253.05,3107.14,2416.67,0.0,-0.0,54.14,51.14,50.71,-0.0
17317,8254,2026-01-27,C,0.0,2026-01-29,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,1370,1288,1091,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,27,1,Mardi,False,5,False,False,False,4,0.0,1.9,3222.22,9666.67,9,3749,0,2,0,2,3,27,1,False,False,True,0.44794493940789115,0.8940611451454876,0.7818314824680298,0.6234898018587336,9666.67,2071.43,1450.0,0.0,-0.0,47.38,44.75,44.38,-0.0
18960,8254,2026-01-28,C,0.0,2026-01-30,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2026,1,28,2,Mercredi,False,5,False,False,True,1,0.0,1.82,2900.0,9170.61,10,0,0,0,0,2,3,28,1,False,False,True,0.4632579225674917,0.88622350294858,0.9749279121818236,-0.22252093395631434,9170.61,1035.71,878.79,0.0,-0.0,69.56,66.22,110.44,-0.0
23908,8254,2026-01-29,C,49000.0,2026-02-02,2026-02-03,0,300,300,800,0,0,0,0,0,0,0,1818,1727,1387,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,1,29,3,Jeudi,False,5,False,False,True,1,0.0,1.75,2636.36,8743.83,11,4932,0,0,3,4,5,29,1,False,False,True,0.4784338202547012,0.8781236129591848,0.43388373911755823,-0.900968867902419,8743.83,-0.0,527.27,18.586,-0.0,199.6,188.4,208.5,-0.0
24251,8254,2026-01-29,C,49000.0,2026-02-02,2026-02-03,0,300,300,800,0,0,0,0,0,0,0,1818,1727,1387,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,1,29,3,Jeudi,False,5,False,False,True,0,49000.0,1.62,6500.0,15768.21,11,4932,0,0,3,4,5,29,1,False,False,True,0.4784338202547012,0.8781236129591848,0.43388373911755823,-0.900968867902419,15768.21,4214.29,2188.81,7.538,-0.0,181.45,171.27,189.55,-0.0
25106,8254,2026-01-29,C,49000.0,2026-02-02,2026-02-03,0,300,300,800,0,0,0,0,0,0,0,1818,1727,1387,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,1,29,3,Jeudi,False,5,False,False,True,0,49000.0,1.5,9769.23,19153.56,11,4932,0,0,3,4,5,29,1,False,False,True,0.4784338202547012,0.8781236129591848,0.43388373911755823,-0.900968867902419,19153.56,6678.57,3120.88,5.016,-0.0,166.33,157.0,173.75,-0.0
23655,8254,2026-02-02,C,28000.0,2026-02-04,2026-02-05,0,100,100,500,0,0,0,0,0,0,0,1697,1568,782,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,2,0,Lundi,False,6,False,False,False,4,49000.0,1.67,12571.43,21179.5,14,4047,0,0,3,2,3,33,1,True,False,False,0.5376773767406141,0.8431506618282,0.0,1.0,21179.5,7392.86,3617.58,2.227,-0.0,153.54,144.92,160.38,-0.0
23998,8254,2026-02-02,C,28000.0,2026-02-04,2026-02-05,0,100,100,500,0,0,0,0,0,0,0,1697,1568,782,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,2,0,Lundi,False,6,False,False,False,0,28000.0,1.56,13600.0,20794.23,14,4047,0,0,3,2,3,33,1,True,False,False,0.5376773767406141,0.8431506618282,0.0,1.0,20794.23,8250.0,3325.0,2.059,-0.0,151.21,145.93,192.14,-0.0
24844,8254,2026-02-02,C,28000.0,2026-02-04,2026-02-05,0,100,100,500,0,0,0,0,0,0,0,1697,1568,782,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,2,0,Lundi,False,6,False,False,False,0,28000.0,1.47,14500.0,20409.15,14,4047,0,0,3,2,3,33,1,True,False,False,0.5376773767406141,0.8431506618282,0.0,1.0,20409.15,5000.0,3055.88,1.931,-0.0,141.13,136.2,179.33,-0.0
24383,8254,2026-02-03,C,0.0,2026-02-05,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,1954,1832,1485,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,3,1,Mardi,False,6,False,False,False,1,28000.0,1.44,15294.12,20030.49,17,5271,0,2,0,2,3,34,1,True,False,False,0.5521013427459208,0.8337770129585915,0.7818314824680298,0.6234898018587336,20030.49,750.0,2811.27,0.0,-0.0,132.31,127.69,168.12,-0.0
25238,8254,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,1943,1812,1353,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,1,0.0,1.42,14444.44,19763.97,18,5108,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,19763.97,-7500.0,2099.07,0.0,-0.0,124.53,120.18,158.24,-0.0
28022,8254,2026-02-04,C,0.0,2026-02-06,2026-02-07,0,0,0,0,0,0,0,0,0,0,0,1943,1812,1353,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,4,2,Mercredi,False,6,False,False,False,0,0.0,1.35,13684.21,19490.89,18,5108,0,2,0,2,3,35,1,True,False,False,0.5663619330814524,0.8241566360566663,0.9749279121818236,-0.22252093395631434,19490.89,-8750.0,1556.14,0.0,-0.0,118.22,114.61,156.78,-0.0
28210,8254,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1992,1749,1680,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,1,0.0,1.33,13000.0,19216.22,20,5421,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,19216.22,-8250.0,1138.35,0.0,-0.0,112.0,108.58,148.53,-0.0
29683,8254,2026-02-05,C,0.0,2026-02-07,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,1992,1749,1680,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,5,3,Jeudi,False,6,False,False,True,0,0.0,1.27,12380.95,18943.27,20,5421,0,2,0,2,3,36,1,True,False,False,0.580454927809098,0.8142923779467267,0.43388373911755823,-0.900968867902419,18943.27,-6000.0,814.29,0.0,-0.0,106.4,106.3,141.1,-0.0
31118,8254,2026-02-09,C,60000.0,2026-02-11,2026-02-12,0,200,400,1000,0,0,0,0,0,0,0,1769,1471,856,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,9,0,Lundi,False,7,False,False,False,4,0.0,1.39,11818.18,18674.24,21,4096,0,0,3,2,3,40,1,False,False,False,0.6350683134867438,0.7724559775191742,0.0,1.0,18674.24,-5000.0,561.26,5.077,-0.0,101.33,101.24,134.38,-0.0
31986,8254,2026-02-10,C,0.0,2026-02-12,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,1684,1369,524,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,10,1,Mardi,False,7,False,False,False,1,60000.0,1.38,13913.04,20828.11,22,3577,0,2,0,2,3,41,1,False,False,False,0.6482618097757122,0.7614175109532997,0.7818314824680298,0.6234898018587336,20828.11,3428.57,1014.82,0.0,-0.0,106.86,109.27,165.73,-0.0
32897,8254,2026-02-11,C,0.0,2026-02-13,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,1601,1143,10,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,11,2,Mercredi,False,7,False,False,False,1,0.0,1.36,13333.33,20567.32,23,2754,0,2,0,2,3,42,1,False,True,False,0.6612634749656386,0.7501537286959042,0.9749279121818236,-0.22252093395631434,20567.32,4285.71,753.91,0.0,-0.0,105.91,108.96,172.96,-0.0
34343,8254,2026-02-12,C,0.0,2026-02-14,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,1679,1289,594,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,12,3,Jeudi,False,7,False,False,False,1,0.0,1.35,12800.0,20310.1,24,3562,0,2,0,2,3,43,1,False,True,False,0.6740694616546161,0.7386679638813748,0.43388373911755823,-0.900968867902419,20310.1,2142.86,543.85,0.0,-0.0,104.96,113.83,187.17,-0.0
35785,8254,2026-02-13,C,139000.0,2026-02-16,2026-02-17,1800,1150,1150,300,0,0,0,0,0,0,0,1618,1204,262,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,13,4,Vendredi,False,7,False,False,False,1,0.0,1.33,12307.69,20057.46,24,3084,0,2,4,3,4,44,1,False,True,False,0.6866759803451553,0.726963615332308,-0.433883739117558,-0.9009688679024191,20057.46,-0.0,374.02,11.294,-0.0,100.76,109.28,179.68,-0.0
37221,8254,2026-02-16,C,32000.0,2026-02-18,2026-02-19,0,700,700,400,0,0,0,0,0,0,0,1135,20,10,0,1,0,0,0,1,0,0,1,0,0,0,0,2026,2,16,0,Lundi,False,8,False,False,False,3,139000.0,1.39,17000.0,31325.83,23,1165,0,2,3,2,3,47,1,False,True,False,0.7232617254437388,0.6905740195722293,0.0,1.0,31325.83,12750.0,1339.44,1.882,-0.0,99.23,108.35,185.54,-0.0
41462,8254,2026-02-16,C,30000.0,2026-02-18,2026-02-19,0,400,800,200,0,0,0,0,0,0,0,1135,20,10,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,16,0,Lundi,False,8,False,False,False,0,32000.0,1.34,17535.71,30870.68,23,1165,0,0,3,2,3,47,1,False,True,False,0.7232617254437388,0.6905740195722293,0.0,1.0,30870.68,9071.43,1311.71,1.711,-0.0,113.44,148.19,188.0,-0.0
38655,8254,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1632,1281,1889,0,0,0,0,0,0,0,0,1,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,1,30000.0,1.33,17965.52,30402.63,25,4802,0,0,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,30759.93,4035.71,1264.64,0.0,-0.0,109.39,142.89,181.29,-0.0
40078,8254,2026-02-17,C,0.0,2026-02-19,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,1632,1281,1889,0,1,0,0,0,1,0,0,1,0,0,0,0,2026,2,17,1,Mardi,False,8,False,False,False,0,0.0,1.29,17366.67,30053.38,25,4802,0,2,0,2,3,48,1,False,True,False,0.7350336741329413,0.6780306024735382,0.7818314824680298,0.6234898018587336,30759.93,3285.71,979.47,0.0,-0.0,109.39,142.89,181.29,-0.0
41701,8254,2026-02-18,C,0.0,2026-02-20,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,1565,1189,1657,0,1,0,0,0,1,0,0,1,0,0,0,0,2026,2,18,2,Mercredi,False,8,False,False,False,1,0.0,1.28,16806.45,29712.42,27,4411,0,2,0,2,3,49,1,False,True,False,0.746588114532413,0.6652865452111116,0.9749279121818236,-0.22252093395631434,30759.93,-3892.86,694.31,0.0,-0.0,108.25,142.54,181.07,-0.0
43079,8254,2026-02-19,C,0.0,2026-02-21,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,1939,1849,1700,0,1,0,0,0,1,0,0,1,0,0,0,0,2026,2,19,3,Jeudi,False,8,False,False,False,1,0.0,1.27,16281.25,29379.86,28,5488,0,2,0,2,3,50,1,False,True,False,0.7579216274973472,0.6523456189565257,0.43388373911755823,-0.900968867902419,30759.93,-11071.43,409.14,0.0,-0.0,110.61,145.75,188.86,-0.0
49482,8254,2026-02-19,C,25000.0,2026-02-23,2026-02-24,0,0,0,500,0,0,0,0,0,0,0,1839,1649,1500,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,19,3,Jeudi,False,8,False,False,False,0,0.0,1.24,15787.88,29055.72,28,4988,0,0,1,4,5,50,1,False,True,False,0.7579216274973472,0.6523456189565257,0.43388373911755823,-0.900968867902419,30759.93,-18250.0,123.97,1.344,-0.0,101.75,136.0,180.5,-0.0
44521,8254,2026-02-21,C,0.0,2026-02-23,2026-02-24,0,0,0,0,0,0,0,0,0,0,0,2000,2000,1699,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,21,5,Samedi,True,8,False,False,False,2,25000.0,1.26,16058.82,28655.68,28,5699,0,2,0,2,3,52,1,False,False,False,0.7799125224167177,0.6258885343075018,-0.9749279121818236,-0.2225209339563146,30562.02,-2892.86,23.54,0.0,-0.0,103.93,142.07,184.39,-0.0
45963,8254,2026-02-23,C,83000.0,2026-02-25,2026-02-26,900,900,900,200,0,0,0,0,0,0,0,1642,1634,1151,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,23,0,Lundi,False,9,False,False,False,2,0.0,1.28,15600.0,28361.32,26,4427,0,2,4,2,3,54,1,False,False,False,0.8009803309782905,0.5986906625177214,0.0,1.0,30562.02,-1428.57,-275.31,4.256,-0.0,102.21,140.82,184.39,-0.0
49204,8254,2026-02-23,C,3000.0,2026-02-25,2026-02-26,0,300,0,0,0,0,0,0,0,0,0,1642,1634,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,2,23,0,Lundi,False,9,False,False,False,0,83000.0,1.24,17472.22,30125.91,26,4427,0,0,1,2,3,54,1,False,False,False,0.8009803309782905,0.5986906625177214,0.0,1.0,32805.18,9785.71,269.29,0.14,-0.0,114.61,153.61,203.61,-0.0
47384,8254,2026-02-24,C,0.0,2026-02-26,2026-02-27,0,0,0,0,0,0,0,0,0,0,0,1605,1608,1596,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,24,1,Mardi,False,9,False,False,False,1,3000.0,1.24,17081.08,29799.68,28,4809,0,2,0,2,3,55,1,False,False,False,0.8111602420785621,0.5848239578463322,0.7818314824680298,0.6234898018587336,32737.43,6250.0,-36.95,0.0,-0.0,114.61,153.61,203.61,-0.0
48778,8254,2026-02-25,C,0.0,2026-02-27,2026-02-28,0,0,0,0,0,0,0,0,0,0,0,1587,1587,1515,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,25,2,Mercredi,False,9,False,False,False,1,0.0,1.23,16631.58,29524.54,29,4689,0,2,0,2,3,56,1,False,False,False,0.8211001178128892,0.5707841943569036,0.9749279121818236,-0.22252093395631434,32737.43,2285.71,-367.0,0.0,-0.0,107.11,146.04,180.79,-0.0
49605,8254,2026-02-26,C,0.0,2026-02-28,2026-03-01,0,0,0,0,0,0,0,0,0,0,0,1527,1542,1328,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,26,3,Jeudi,False,9,False,False,False,1,0.0,1.23,16205.13,29254.94,30,4397,0,2,0,2,3,57,1,False,False,True,0.8307970168121247,0.5565755266413303,0.43388373911755823,-0.900968867902419,32737.43,-1678.57,-697.04,0.0,-0.0,58.82,100.79,144.71,-0.0
55405,8254,2026-02-26,C,40000.0,2026-03-02,2026-03-03,0,400,300,600,0,0,0,0,0,0,0,1427,1442,1228,0,0,0,0,0,0,0,0,0,0,1,0,0,2026,2,26,3,Jeudi,False,9,False,False,False,0,0.0,1.2,15800.0,28990.89,30,4097,0,0,3,4,5,57,1,False,False,True,0.8307970168121247,0.5565755266413303,0.43388373911755823,-0.900968867902419,32523.9,-5642.86,-638.2,2.022,-0.0,60.96,102.39,151.39,-0.0
51005,8254,2026-02-27,C,73000.0,2026-02-28,2026-03-01,600,1000,1000,300,0,0,0,0,0,0,0,1527,1542,1328,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,27,4,Vendredi,False,9,False,False,False,1,40000.0,1.19,16390.24,28874.62,31,4397,0,2,4,1,2,58,1,False,False,True,0.8402480696078469,0.5422021592729844,-0.433883739117558,-0.9009688679024191,32267.95,-1750.0,-256.98,3.75,-0.0,64.54,105.96,154.96,-0.0
52405,8254,2026-02-28,C,0.0,2026-03-03,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,1936,1909,1859,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,2,28,5,Samedi,True,9,False,False,True,1,73000.0,1.19,17738.1,29828.01,31,5704,0,2,0,3,4,59,1,False,False,True,0.8494504794814806,0.527668345562516,-0.9749279121818236,-0.2225209339563146,33381.14,1571.43,373.02,0.0,-0.0,64.54,105.96,154.96,-0.0
53812,8254,2026-03-02,C,0.0,2026-03-04,2026-03-05,0,0,0,0,0,0,0,0,0,0,0,1619,1608,824,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,3,2,0,Lundi,False,10,False,False,False,2,0.0,1.2,17325.58,29594.66,29,4051,0,2,0,2,3,61,1,True,False,False,0.8670985522812081,0.4981366284784055,0.0,1.0,33561.5,6321.43,283.8,0.0,-0.0,60.21,100.29,133.36,-0.0
147,8255,2026-01-08,C,0.0,2026-01-10,2026-01-11,0,0,0,0,0,0,0,0,0,0,0,1057,1180,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,8,3,Jeudi,False,2,False,False,False,0,0.0,0.0,0.0,0.0,0,2237,0,2,0,2,3,8,1,False,False,False,0.13718540405660057,0.9905453876091833,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2193,8255,2026-01-13,C,0.0,2026-01-15,2026-01-16,0,0,0,0,0,0,0,0,0,0,0,2168,1766,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,1,13,1,Mardi,False,3,False,False,False,5,0.0,2.5,0.0,0.0,1,5560,0,0,0,2,3,13,1,False,True,False,0.22177215755648186,0.975098513039961,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3668,8255,2026-01-14,C,97000.0,2026-01-16,2026-01-17,0,400,900,1500,0,0,0,0,0,0,0,1963,1569,1300,0,1,0,0,0,1,0,0,0,0,0,0,0,2026,1,14,2,Mercredi,False,3,False,False,False,1,0.0,2.0,0.0,0.0,2,4832,0,2,3,2,3,14,1,False,True,False,0.23851257519407648,0.9711394088771653,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5143,8255,2026-01-15,C,0.0,2026-01-17,2026-01-18,0,0,0,0,0,0,0,0,0,0,0,1764,1384,910,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,15,3,Jeudi,False,3,False,False,False,1,97000.0,1.75,32333.33,56002.98,3,4058,0,2,0,2,3,15,1,False,True,False,0.2551824131233728,0.9668929289391521,0.43388373911755823,-0.900968867902419,56002.98,48500.0,48500.0,0.0,0.0,0.0,0.0,0.0,0.0
9566,8255,2026-01-20,C,0.0,2026-01-22,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,1976,1994,1594,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,20,1,Mardi,False,4,False,False,False,5,0.0,2.4,24250.0,48500.0,4,5564,0,2,0,2,3,20,1,False,True,False,0.3373010691361842,0.9413968285264122,0.7818314824680298,0.6234898018587336,48500.0,9700.0,9700.0,0.0,-0.0,134.67,127.33,238.67,-0.0
11115,8255,2026-01-21,C,93000.0,2026-01-23,2026-01-24,0,600,600,1500,0,0,0,0,0,0,0,1812,1835,1348,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,21,2,Mercredi,False,4,False,False,False,1,0.0,2.17,19400.0,43379.72,5,4995,0,2,3,2,3,21,1,False,False,False,0.3534446712740877,0.9354554315134164,0.9749279121818236,-0.22252093395631434,43379.72,-0.0,-0.0,4.794,-0.0,101.0,95.5,179.0,-0.0
15752,8255,2026-01-22,C,0.0,2026-01-26,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,2142,2165,1921,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,22,3,Jeudi,False,4,False,False,False,1,93000.0,2.0,31666.67,49074.09,6,6228,0,2,0,4,5,22,1,False,False,False,0.3694836834473831,0.9292372181882051,0.43388373911755823,-0.900968867902419,49074.09,10514.29,10514.29,0.0,-0.0,113.6,108.2,192.4,-0.0
12628,8255,2026-01-23,C,30000.0,2026-01-27,2026-01-28,0,100,200,500,0,0,0,0,0,0,0,1898,2012,1599,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,1,0.0,1.88,27142.86,46369.63,7,5509,0,2,3,4,5,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,46369.63,3178.57,3178.57,1.105,-0.0,94.67,90.17,160.33,-0.0
14190,8255,2026-01-23,C,18000.0,2026-01-26,2026-01-27,0,400,200,200,0,0,0,0,0,0,0,1898,2012,1599,0,1,0,0,0,1,1,0,0,0,0,0,0,2026,1,23,4,Vendredi,False,4,False,False,False,0,30000.0,1.67,27500.0,42941.82,7,5509,0,2,3,3,4,23,1,False,False,False,0.38541335945432564,0.9227440286201427,-0.433883739117558,-0.9009688679024191,42941.82,-392.86,2357.14,0.655,-0.0,116.0,99.14,183.43,-0.0
17318,8255,2026-01-27,C,0.0,2026-01-29,2026-01-30,0,0,0,0,0,0,0,0,0,0,0,1369,1584,1100,0,1,0,0,0,1,1,0,0,0,0,1,0,2026,1,27,1,Mardi,False,5,False,False,False,4,18000.0,1.9,26444.44,40293.02,9,4053,0,2,0,2,3,27,1,False,False,True,0.44794493940789115,0.8940611451454876,0.7818314824680298,0.6234898018587336,40293.02,-6321.43,1016.67,0.0,-0.0,101.5,86.75,160.5,-0.0
18824,8255,2026-01-28,C,0.0,2026-01-30,2026-01-31,0,0,0,0,0,300,1100,0,67000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2026,1,28,2,Mercredi,False,5,False,False,True,1,0.0,1.82,23800.0,38898.16,10,0,68400,0,0,2,3,28,1,False,False,True,0.4632579225674917,0.88622350294858,0.9749279121818236,-0.22252093395631434,38898.16,-964.29,-703.03,0.0,-0.0,149.0,124.67,198.11,-0.0
